Counterparty,Internal/External,Trade Status,Portfolio,User Name,User Group,User Desk,Clearing Eligibility,Typology,Source System,Entity,Trade Insert,Flow Currency,Last Contract Event Action,Payment Netting,Contract Id,Party Name,partyName2
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330442,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330441,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330440,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330439,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330438,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330437,RABOBANK,RABOBANK
None,internal,dead,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,None,INSERT,false,7330436,RABOBANK,RABOBANK
None,internal,dead,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,ASIA_USD,INSERT,None,INSERT,false,7330435,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330430,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD2_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330429,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,ASIA_USD,INSERT,USD,INSERT,true,7330428,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7330427,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330426,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330425,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330424,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330423,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330422,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330421,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330420,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330419,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330418,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330417,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330416,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330415,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330414,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330413,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330412,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330411,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330410,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330409,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330408,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330407,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330406,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330405,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330404,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330403,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330402,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330401,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330400,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330399,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330398,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330397,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330396,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330395,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330394,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330391,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330390,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330389,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330388,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330387,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330386,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330385,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330384,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330383,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330382,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330381,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330380,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330379,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330378,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330377,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330376,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330375,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330374,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330371,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330370,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330369,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330368,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330367,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330366,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330365,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330364,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330363,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330362,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330359,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330358,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330357,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330356,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330355,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330352,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330351,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330350,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330349,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330348,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330347,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330346,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330345,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330344,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330343,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330342,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330341,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330340,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330339,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330336,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330335,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330332,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330331,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330330,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330329,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330328,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330327,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330326,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330325,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330322,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330321,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330320,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330319,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330318,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330317,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7330314,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330313,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330312,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330311,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330310,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330309,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330308,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330307,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330306,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330305,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330304,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330303,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7330302,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330301,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330300,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330299,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330298,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330297,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330296,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330295,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330294,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7330293,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330292,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330291,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330290,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330289,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330288,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330287,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330286,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330285,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330284,RABOBANK,RABOBANK
None,external,dead,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,HKD,INSERT,true,7330283,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330282,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330281,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330278,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,EUR,INSERT,true,7330277,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7330276,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7330275,RABOBANK,RABOBANK
